SAPOBJECTID;CLASS;WASTE_COL_TYPE;WASTE_COL_MATERIAL;NUMBER_OF_WASTE_BINS;SLAB;FINISH;PHOTO_LEGACY;GIS_STARTUP_DATE;CUSTODIAN;GIS_DESCRIPTION;SORT_FIELD;CREATED_DATE;LAST_EDITED_DATE;POINT_X;POINT_Y
6000006206;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/68/j571p72.jpg;12/12/2001;51000811;WASTE COLLECTION POINT;WACO18;23/05/2014;10/11/2014;53.913.012.640.000.000;691.500.525.180.000.000
6000005733;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/52/j108p137.jpg;30/01/2002;51000811;WASTE COLLECTION POINT;WACO180;23/05/2014;25/05/2014;54.171.124.060.000.000;690.542.847.110.000.000
6000008462;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/D177P5.jpg;10/04/2002;51000811;WASTE COLLECTION POINT;WACO366;23/05/2014;25/05/2014;54.061.361.150.000.000;689.725.901.400.000.000
6000005710;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/11/e632p59.jpg;26/10/2004;51000811;WASTE COLLECTION POINT;WACO1804;23/05/2014;25/05/2014;53.864.825.570.000.000;690.348.732.620.000.000
6000005722;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/56/f309p140.jpg;21/10/2004;51000811;WASTE COLLECTION POINT;WACO1805;23/05/2014;25/05/2014;53.840.841.710.000.000;690.282.626.080.000.000
6000005780;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/d109p15.jpg;31/01/2002;51000811;WASTE COLLECTION POINT;WACO181;23/05/2014;25/05/2014;54.184.553.240.000.000;690.558.172.990.000.000
6000005741;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/47/A104p18.jpg;27/10/2004;51000811;WASTE COLLECTION POINT;WACO1816;23/05/2014;25/05/2014;54.322.455.910.000.000;689.444.165.740.000.000
6000008472;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/12/e660p137.jpg;10/04/2002;51000811;WASTE COLLECTION POINT;WACO367;23/05/2014;25/05/2014;53.825.097.920.000.000;689.515.966.130.000.000
6000008482;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;N;POWDERCOATED;https://msvnmap1/Asset_Photos/_legacy/24/f236p41.jpg;05/06/2006;51000811;WASTE COLLECTION POINT;WACO3680;23/05/2014;25/05/2014;54.234.499.140.000.000;690.321.578.150.000.000
6000005749;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/47/A104p22.jpg;27/10/2004;51000811;WASTE COLLECTION POINT;WACO1817;23/05/2014;25/05/2014;54.318.905.250.000.000;689.444.659.640.000.000
6000005763;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/11/e633p87.jpg;27/10/2004;51000811;WASTE COLLECTION POINT;WACO1818;23/05/2014;25/05/2014;54.231.497.650.000.000;689.464.028.700.000.000
6000005772;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/11/e634p34.jpg;08/11/2004;51000811;WASTE COLLECTION POINT;WACO1819;23/05/2014;25/05/2014;53.313.070.570.000.000;690.114.172.360.000.000
6000005851;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/d109p15.jpg;31/01/2002;51000811;WASTE COLLECTION POINT;WACO182;23/05/2014;25/05/2014;54.159.781.900.000.000;690.514.611.860.000.000
6000005789;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/11/e634p50.jpg;08/11/2004;51000811;WASTE COLLECTION POINT;WACO1820;23/05/2014;25/05/2014;53.426.532.560.000.000;690.066.995.970.000.000
6000008433;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/d198p10.jpg;09/04/2002;51001206;WASTE COLLECTION POINT;WACO365;23/05/2014;25/05/2014;54.158.086.550.000.000;690.196.151.680.000.000
6000008495;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/40/k121p4.jpg;10/04/2002;51000811;WASTE COLLECTION POINT;WACO369;23/05/2014;25/05/2014;53.802.848.980.000.000;690.086.690.960.000.000
6000008592;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/43/A61p71.jpg;13/12/2001;51000811;WASTE COLLECTION POINT;WACO37;23/05/2014;25/05/2014;53.881.462.390.000.000;691.618.334.200.000.000
6000008520;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/56/k237p169.jpg;15/04/2002;51000811;WASTE COLLECTION POINT;WACO372;23/05/2014;25/05/2014;53.777.220.900.000.000;689.494.257.550.000.000
6000008511;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/59/x316p50.jpg;31/05/2006;51001206;WASTE COLLECTION POINT;WACO3720;23/05/2014;25/05/2014;54.768.393.650.000.000;688.855.431.580.000.000
6000008538;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/40/k122p47.jpg;16/04/2002;51000811;WASTE COLLECTION POINT;WACO374;23/05/2014;25/05/2014;54.128.502.940.000.000;689.363.494.160.000.000
6000008547;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/40/k122p81.jpg;17/04/2002;51000811;WASTE COLLECTION POINT;WACO375;23/05/2014;25/05/2014;54.076.688.520.000.000;689.356.759.530.000.000
6000008555;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/41/E44P47.jpg;17/04/2002;51000811;WASTE COLLECTION POINT;WACO376;23/05/2014;25/05/2014;53.261.238.840.000.000;691.580.539.890.000.000
6000008564;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/17/x2p120.jpg;23/04/2002;51000811;WASTE COLLECTION POINT;WACO377;23/05/2014;12/12/2014;53.718.785.070.000.000;691.676.407.380.000.000
6000000222;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/64/c476p76.jpg;22/06/2011;51000811;WASTE COLLECTION POINT;WACO13327;23/05/2014;25/05/2014;54.127.026.930.000.000;689.199.203.600.000.000
6000000243;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/64/c476p61.jpg;22/06/2011;51000811;WASTE COLLECTION POINT;WACO13332;23/05/2014;25/05/2014;52.729.082.560.000.000;690.786.706.470.000.000
6000000251;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/66/t59p68.jpg;22/06/2011;51000811;WASTE COLLECTION POINT;WACO13334;23/05/2014;25/05/2014;53.025.378.830.000.000;691.022.699.440.000.000
6000000316;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/64/f392p10.jpg;23/06/2011;51000811;WASTE COLLECTION POINT;WACO13368;23/05/2014;25/05/2014;53.846.867.770.000.000;689.319.167.190.000.000
6000000380;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/67/t86p27.jpg;15/08/2003;51000811;WASTE COLLECTION POINT;WACO1337;23/05/2014;25/05/2014;53.235.225.680.000.000;690.234.930.790.000.000
6000000341;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/64/f392p13.jpg;23/06/2011;51000811;WASTE COLLECTION POINT;WACO13371;23/05/2014;25/05/2014;53.947.716.100.000.000;689.483.735.690.000.000
6000000400;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/67/t86p18.jpg;15/08/2003;51000811;WASTE COLLECTION POINT;WACO1338;23/05/2014;25/05/2014;53.275.982.410.000.000;690.179.902.990.000.000
6000000429;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;PAINTED;https://msvnmap1/Asset_Photos/_legacy/64/x418p38.jpg;20/05/2011;51000811;WASTE COLLECTION POINT;WACO13401;23/05/2014;25/05/2014;53.893.938.350.000.000;691.651.025.540.000.000
6000003005;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/59/j260p16.jpg;18/11/2003;51001206;WASTE COLLECTION POINT;WACO1557;23/05/2014;13/05/2015;52.625.913.030.000.000;693.475.575.160.000.000
6000003039;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/72/nsp3.jpg;10/05/2013;51002358;WASTE COLLECTION POINT;WACO15600;23/05/2014;25/05/2014;53.285.136.120.000.000;690.362.525.810.000.000
6000003050;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/72/nsp4.jpg;10/05/2013;51002358;WASTE COLLECTION POINT;WACO15601;23/05/2014;25/05/2014;53.285.132.820.000.000;690.357.745.790.000.000
6000003060;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/72/nsp8.jpg;10/05/2013;51002358;WASTE COLLECTION POINT;WACO15602;23/05/2014;25/05/2014;54.135.857.400.000.000;689.320.890.840.000.000
6000003095;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;Y;POWDERCOATED;https://msvnmap1/Asset_Photos/_legacy/72/a10p42.jpg;23/04/2013;51000811;WASTE COLLECTION POINT;WACO15620;23/05/2014;25/05/2014;53.664.615.650.000.000;691.687.875.040.000.000
6000003155;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/72/n11p138.jpg;14/06/2013;51002358;WASTE COLLECTION POINT;WACO15641;23/05/2014;25/05/2014;52.393.693.560.000.000;692.876.566.090.000.000
6000003164;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/72/jx2p2.jpg;09/07/2013;51000811;WASTE COLLECTION POINT;WACO15661;23/05/2014;25/05/2014;53.826.869.950.000.000;691.263.246.470.000.000
6000003176;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/72/jx2p3.jpg;09/07/2013;51000811;WASTE COLLECTION POINT;WACO15662;23/05/2014;25/05/2014;53.827.033.220.000.000;691.263.364.450.000.000
6000005801;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/11/e633p8.jpg;27/10/2004;51000811;WASTE COLLECTION POINT;WACO1821;23/05/2014;25/05/2014;54.308.127.110.000.000;689.550.154.170.000.000
6000005815;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/11/e638p99.jpg;15/11/2004;51000811;WASTE COLLECTION POINT;WACO1823;23/05/2014;25/05/2014;54.191.473.150.000.000;689.478.142.830.000.000
6000005824;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/11/e638p34.jpg;15/11/2004;51000811;WASTE COLLECTION POINT;WACO1825;23/05/2014;25/05/2014;53.399.120.080.000.000;689.991.886.250.000.000
6000005908;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/d109p15.jpg;31/01/2002;51000811;WASTE COLLECTION POINT;WACO183;23/05/2014;25/05/2014;54.165.709.010.000.000;690.523.519.040.000.000
6000005859;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/12/e639p68.jpg;19/11/2004;51000811;WASTE COLLECTION POINT;WACO1830;23/05/2014;25/05/2014;53.457.419.840.000.000;688.213.959.150.000.000
6000005867;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/12/e311p504.jpg;16/11/2004;51000811;WASTE COLLECTION POINT;WACO1833;23/05/2014;25/05/2014;54.273.487.140.000.000;689.939.779.860.000.000
6000005877;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/51/j103p48.jpg;16/12/2004;51000811;WASTE COLLECTION POINT;WACO1837;23/05/2014;25/05/2014;54.012.959.690.000.000;690.939.686.330.000.000
6000005890;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/64/j403p57.jpg;22/12/2004;51000811;WASTE COLLECTION POINT;WACO1838;23/05/2014;25/05/2014;53.816.243.530.000.000;691.474.950.380.000.000
6000005978;WASTE_COL_POINT;STANDARD LITTER BIN;CONCRETE;100.000.000.000;N;PAINTED;https://msvnmap1/Asset_Photos/_legacy/48/A99p122.jpg;31/01/2002;51000811;WASTE COLLECTION POINT;WACO184;23/05/2014;25/05/2014;53.956.496.270.000.000;690.601.206.230.000.000
6000005936;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;N;POWDERCOATED;https://msvnmap1/Asset_Photos/_legacy/12/e657p30.jpg;10/01/2005;51000811;WASTE COLLECTION POINT;WACO1842;23/05/2014;25/05/2014;52.432.315.450.000.000;692.798.872.900.000.000
6000008575;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/61/x365p102.jpg;24/05/2006;51000811;WASTE COLLECTION POINT;WACO3780;23/05/2014;25/05/2014;52.428.494.320.000.000;689.797.848.750.000.000
6000008584;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/D185P8.jpg;23/04/2002;51000811;WASTE COLLECTION POINT;WACO379;23/05/2014;25/05/2014;53.716.334.410.000.000;691.612.490.390.000.000
6000008630;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/D185P8.jpg;23/04/2002;51000811;WASTE COLLECTION POINT;WACO382;23/05/2014;25/05/2014;53.712.301.370.000.000;691.622.412.370.000.000
6000008620;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/57/x287p60.jpg;27/07/2006;51000811;WASTE COLLECTION POINT;WACO3820;23/05/2014;25/05/2014;54.102.477.400.000.000;690.268.836.880.000.000
6000008640;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/D185P8.jpg;23/04/2002;51000811;WASTE COLLECTION POINT;WACO383;23/05/2014;25/05/2014;53.711.325.060.000.000;691.628.563.110.000.000
6000008662;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/58/x301p34.jpg;23/04/2002;51000811;WASTE COLLECTION POINT;WACO384;23/05/2014;25/05/2014;53.710.733.010.000.000;691.635.987.600.000.000
6000008650;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;N;POLISHED;https://msvnmap1/Asset_Photos/_legacy/29/f335p66.jpg;05/06/2006;51000811;WASTE COLLECTION POINT;WACO3840;23/05/2014;25/05/2014;54.324.066.330.000.000;689.218.534.670.000.000
6000008670;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/D185P8.jpg;23/04/2002;51000811;WASTE COLLECTION POINT;WACO385;23/05/2014;25/05/2014;53.710.575.510.000.000;691.645.388.690.000.000
6000008689;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/58/x301p33.jpg;23/04/2002;51000811;WASTE COLLECTION POINT;WACO386;23/05/2014;25/05/2014;53.713.397.240.000.000;691.657.938.130.000.000
6000008679;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/31/b6p24.jpg;07/06/2006;51000811;WASTE COLLECTION POINT;WACO3860;23/05/2014;23/09/2014;54.094.496.250.000.000;690.680.312.130.000.000
6000008698;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/D185P8.jpg;23/04/2002;51000811;WASTE COLLECTION POINT;WACO387;23/05/2014;25/05/2014;53.719.063.780.000.000;691.669.458.790.000.000
6000008711;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/58/x301p24.jpg;23/04/2002;51000811;WASTE COLLECTION POINT;WACO389;23/05/2014;25/05/2014;53.732.801.360.000.000;691.704.879.580.000.000
6000008851;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/43/A61p109.jpg;14/12/2001;51000811;WASTE COLLECTION POINT;WACO39;23/05/2014;25/05/2014;53.874.568.040.000.000;691.594.948.960.000.000
6000016416;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/65/t6p5.jpg;27/08/2009;51000811;WASTE COLLECTION POINT;WACO9884;23/05/2014;25/05/2014;53.490.628.330.000.000;693.410.620.380.000.000
6000015510;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;N;POWDERCOATED;https://msvnmap1/Asset_Photos/_legacy/50/k190p67.jpg;01/06/2009;51000811;WASTE COLLECTION POINT;WACO9360;23/05/2014;25/05/2014;53.832.168.730.000.000;689.784.516.470.000.000
6000015519;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/50/k190p77.jpg;01/06/2009;51000811;WASTE COLLECTION POINT;WACO9361;23/05/2014;25/05/2014;53.831.963.410.000.000;689.782.893.800.000.000
6000015538;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/50/k196p47.jpg;17/06/2009;51000811;WASTE COLLECTION POINT;WACO9363;23/05/2014;25/05/2014;53.987.275.540.000.000;689.269.534.290.000.000
6000015558;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/42/k140p59.jpg;07/10/2002;51000811;WASTE COLLECTION POINT;WACO937;23/05/2014;25/05/2014;54.598.799.720.000.000;688.671.741.970.000.000
6000015577;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/b25p9.jpg;04/10/2002;51000811;WASTE COLLECTION POINT;WACO938;23/05/2014;25/05/2014;54.663.402.610.000.000;688.746.785.690.000.000
6000015568;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/50/k202p93.jpg;26/06/2009;51000811;WASTE COLLECTION POINT;WACO9382;23/05/2014;25/05/2014;54.687.224.850.000.000;688.859.164.820.000.000
6000015585;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/b25p9.jpg;04/10/2002;51000811;WASTE COLLECTION POINT;WACO939;23/05/2014;25/05/2014;54.666.672.910.000.000;688.747.877.470.000.000
6000016351;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/53/A128p321.jpg;18/08/2009;51000811;WASTE COLLECTION POINT;WACO9864;23/05/2014;25/05/2014;54.647.027.190.000.000;688.768.827.210.000.000
6000016377;WASTE_COL_POINT;STANDARD LITTER BIN;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/53/k217p12.jpg;20/08/2009;51002358;WASTE COLLECTION POINT;WACO9880;23/05/2014;25/05/2014;53.941.000.680.000.000;691.027.731.410.000.000
6000016387;WASTE_COL_POINT;WHEELIE BIN BRACKET;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/53/k217p14.jpg;20/08/2009;51000811;WASTE COLLECTION POINT;WACO9881;23/05/2014;25/05/2014;53.996.239.590.000.000;691.024.093.150.000.000
6000016401;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/53/k218p1.jpg;26/08/2009;51000811;WASTE COLLECTION POINT;WACO9883;23/05/2014;25/05/2014;53.655.146.120.000.000;692.677.078.690.000.000
6000109562;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69882;23/05/2014;25/05/2014;53.966.444.880.000.000;690.512.216.340.000.000
6000016427;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/53/k215p21.jpg;11/08/2009;51000811;WASTE COLLECTION POINT;WACO9900;23/05/2014;25/05/2014;53.820.729.270.000.000;690.094.612.350.000.000
6000016437;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/56/f309p42.jpg;11/08/2009;51000811;WASTE COLLECTION POINT;WACO9901;23/05/2014;25/05/2014;53.836.418.640.000.000;690.015.395.470.000.000
6000016451;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/49/A105p119.jpg;28/10/2002;51000811;WASTE COLLECTION POINT;WACO992;23/05/2014;25/05/2014;54.147.004.960.000.000;689.539.536.330.000.000
6000016467;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/58/x310p6.jpg;28/10/2002;51000811;WASTE COLLECTION POINT;WACO993;23/05/2014;25/05/2014;54.146.439.300.000.000;689.537.531.740.000.000
6000016478;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/53/A126p124.jpg;11/08/2009;51000811;WASTE COLLECTION POINT;WACO9941;23/05/2014;25/05/2014;54.183.724.530.000.000;690.856.637.240.000.000
6000016498;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/52/x250p282.jpg;29/10/2002;51000811;WASTE COLLECTION POINT;WACO995;23/05/2014;25/05/2014;54.200.714.270.000.000;689.555.964.990.000.000
6000016508;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/76/a44p16.jpg;01/09/2009;51000811;WASTE COLLECTION POINT;WACO9960;23/05/2014;25/05/2014;54.114.332.450.000.000;689.237.794.750.000.000
6000109554;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69876;23/05/2014;09/03/2015;54.186.167.770.000.000;690.537.242.250.000.000
6000015898;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/46/k162p88.jpg;17/10/2002;51000811;WASTE COLLECTION POINT;WACO963;23/05/2014;25/05/2014;54.449.006.530.000.000;689.054.413.080.000.000
6000015915;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/46/k162p84.jpg;17/10/2002;51000811;WASTE COLLECTION POINT;WACO964;23/05/2014;25/05/2014;54.451.589.960.000.000;689.042.384.520.000.000
6000015907;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/51/v37p100.jpg;21/07/2009;51000811;WASTE COLLECTION POINT;WACO9640;23/05/2014;25/05/2014;53.860.238.410.000.000;690.978.125.510.000.000
6000015923;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/46/k162p321.jpg;17/10/2002;51000811;WASTE COLLECTION POINT;WACO965;23/05/2014;25/05/2014;54.467.713.880.000.000;689.037.809.460.000.000
6000015933;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/46/k162p322.jpg;17/10/2002;51000811;WASTE COLLECTION POINT;WACO966;23/05/2014;25/05/2014;54.465.184.060.000.000;689.036.450.730.000.000
